t	u	v	w	p	q	r	phi	psi	theta	h
1.5129999999999722e+01	7.3766410764477129e+01	0.0000000000000000e+00	9.3940258200498739e-01	0.0000000000000000e+00	-2.9386283736473318e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8821672983180603e-02	2.9699402195239736e+03
1.5139999999999722e+01	7.3768837349628456e+01	0.0000000000000000e+00	9.3939548036636644e-01	0.0000000000000000e+00	-2.9314453182134942e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8851059266917074e-02	2.9698948370008766e+03
1.5149999999999721e+01	7.3771265711048144e+01	0.0000000000000000e+00	9.3938837951429832e-01	0.0000000000000000e+00	-2.9242575198896986e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8880373720099207e-02	2.9698494317258846e+03
1.5159999999999721e+01	7.3773695840873501e+01	0.0000000000000000e+00	9.3938127946934413e-01	0.0000000000000000e+00	-2.9170650019183469e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8909616295298101e-02	2.9698040037496303e+03
1.5169999999999721e+01	7.3776127731240734e+01	0.0000000000000000e+00	9.3937418025203656e-01	0.0000000000000000e+00	-2.9098677875409340e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8938786945317288e-02	2.9697585531227883e+03
1.5179999999999721e+01	7.3778561374284990e+01	0.0000000000000000e+00	9.3936708188287976e-01	0.0000000000000000e+00	-2.9026658999979998e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8967885623192695e-02	2.9697130798960752e+03
1.5189999999999721e+01	7.3780996762140376e+01	0.0000000000000000e+00	9.3935998438234947e-01	0.0000000000000000e+00	-2.8954593625290358e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8996912282192676e-02	2.9696675841202496e+03
1.5199999999999720e+01	7.3783433886939989e+01	0.0000000000000000e+00	9.3935288777089232e-01	0.0000000000000000e+00	-2.8882481983724118e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9025866875817968e-02	2.9696220658461111e+03
1.5209999999999720e+01	7.3785872740815918e+01	0.0000000000000000e+00	9.3934579206892632e-01	0.0000000000000000e+00	-2.8810324307652936e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9054749357801693e-02	2.9695765251245007e+03
1.5219999999999720e+01	7.3788313315899273e+01	0.0000000000000000e+00	9.3933869729684061e-01	0.0000000000000000e+00	-2.8738120829435729e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9083559682109347e-02	2.9695309620063013e+03
1.5229999999999720e+01	7.3790755604320225e+01	0.0000000000000000e+00	9.3933160347499522e-01	0.0000000000000000e+00	-2.8665871781417876e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9112297802938784e-02	2.9694853765424359e+03
1.5239999999999720e+01	7.3793199598208005e+01	0.0000000000000000e+00	9.3932451062372102e-01	0.0000000000000000e+00	-2.8593577395930494e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9140963674720199e-02	2.9694397687838691e+03
1.5249999999999719e+01	7.3795645289690967e+01	0.0000000000000000e+00	9.3931741876331976e-01	0.0000000000000000e+00	-2.8521237905289563e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9169557252116129e-02	2.9693941387816062e+03
1.5259999999999719e+01	7.3798092670896565e+01	0.0000000000000000e+00	9.3931032791406410e-01	0.0000000000000000e+00	-2.8448853541795144e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9198078490021419e-02	2.9693484865866926e+03
1.5269999999999719e+01	7.3800541733951391e+01	0.0000000000000000e+00	9.3930323809619709e-01	0.0000000000000000e+00	-2.8376424537730777e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9226527343563212e-02	2.9693028122502151e+03
1.5279999999999719e+01	7.3802992470981224e+01	0.0000000000000000e+00	9.3929614932993244e-01	0.0000000000000000e+00	-2.8303951125362558e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9254903768100940e-02	2.9692571158233000e+03
1.5289999999999718e+01	7.3805444874111018e+01	0.0000000000000000e+00	9.3928906163545445e-01	0.0000000000000000e+00	-2.8231433536938379e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9283207719226299e-02	2.9692113973571136e+03
1.5299999999999718e+01	7.3807898935464948e+01	0.0000000000000000e+00	9.3928197503291755e-01	0.0000000000000000e+00	-2.8158872004687323e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9311439152763238e-02	2.9691656569028632e+03
1.5309999999999718e+01	7.3810354647166420e+01	0.0000000000000000e+00	9.3927488954244687e-01	0.0000000000000000e+00	-2.8086266760818691e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9339598024767922e-02	2.9691198945117958e+03
1.5319999999999718e+01	7.3812812001338116e+01	0.0000000000000000e+00	9.3926780518413755e-01	0.0000000000000000e+00	-2.8013618037521408e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9367684291528741e-02	2.9690741102351972e+03
1.5329999999999718e+01	7.3815270990101979e+01	0.0000000000000000e+00	9.3926072197805477e-01	0.0000000000000000e+00	-2.7940926066963088e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9395697909566265e-02	2.9690283041243938e+03
1.5339999999999717e+01	7.3817731605579269e+01	0.0000000000000000e+00	9.3925363994423405e-01	0.0000000000000000e+00	-2.7868191081289418e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9423638835633228e-02	2.9689824762307508e+03
1.5349999999999717e+01	7.3820193839890578e+01	0.0000000000000000e+00	9.3924655910268062e-01	0.0000000000000000e+00	-2.7795413312623378e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9451507026714518e-02	2.9689366266056732e+03
1.5359999999999717e+01	7.3822657685155846e+01	0.0000000000000000e+00	9.3923947947336994e-01	0.0000000000000000e+00	-2.7722592993064416e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9479302440027143e-02	2.9688907553006043e+03
1.5369999999999717e+01	7.3825123133494387e+01	0.0000000000000000e+00	9.3923240107624695e-01	0.0000000000000000e+00	-2.7649730354687698e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9507025033020208e-02	2.9688448623670274e+03
1.5379999999999717e+01	7.3827590177024916e+01	0.0000000000000000e+00	9.3922532393122660e-01	0.0000000000000000e+00	-2.7576825629543437e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9534674763374899e-02	2.9687989478564637e+03
1.5389999999999716e+01	7.3830058807865584e+01	0.0000000000000000e+00	9.3921824805819332e-01	0.0000000000000000e+00	-2.7503879049656085e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9562251589004444e-02	2.9687530118204736e+03
1.5399999999999716e+01	7.3832529018133968e+01	0.0000000000000000e+00	9.3921117347700134e-01	0.0000000000000000e+00	-2.7430890847023534e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9589755468054102e-02	2.9687070543106561e+03
1.5409999999999716e+01	7.3835000799947125e+01	0.0000000000000000e+00	9.3920410020747402e-01	0.0000000000000000e+00	-2.7357861253616382e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9617186358901125e-02	2.9686610753786485e+03
1.5419999999999716e+01	7.3837474145421595e+01	0.0000000000000000e+00	9.3919702826940443e-01	0.0000000000000000e+00	-2.7284790501377293e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9644544220154740e-02	2.9686150750761258e+03
1.5429999999999715e+01	7.3839949046673453e+01	0.0000000000000000e+00	9.3918995768255509e-01	0.0000000000000000e+00	-2.7211678822220055e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9671829010656116e-02	2.9685690534548021e+03
1.5439999999999715e+01	7.3842425495818290e+01	0.0000000000000000e+00	9.3918288846665743e-01	0.0000000000000000e+00	-2.7138526448028926e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9699040689478335e-02	2.9685230105664282e+03
1.5449999999999715e+01	7.3844903484971255e+01	0.0000000000000000e+00	9.3917582064141225e-01	0.0000000000000000e+00	-2.7065333610657924e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9726179215926362e-02	2.9684769464627939e+03
1.5459999999999715e+01	7.3847383006247100e+01	0.0000000000000000e+00	9.3916875422648971e-01	0.0000000000000000e+00	-2.6992100541930069e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9753244549537022e-02	2.9684308611957254e+03
1.5469999999999715e+01	7.3849864051760179e+01	0.0000000000000000e+00	9.3916168924152854e-01	0.0000000000000000e+00	-2.6918827473636510e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9780236650078954e-02	2.9683847548170875e+03
1.5479999999999714e+01	7.3852346613624476e+01	0.0000000000000000e+00	9.3915462570613684e-01	0.0000000000000000e+00	-2.6845514637535931e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9807155477552593e-02	2.9683386273787814e+03
1.5489999999999714e+01	7.3854830683953622e+01	0.0000000000000000e+00	9.3914756363989127e-01	0.0000000000000000e+00	-2.6772162265353739e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9834000992190132e-02	2.9682924789327462e+03
1.5499999999999714e+01	7.3857316254860933e+01	0.0000000000000000e+00	9.3914050306233754e-01	0.0000000000000000e+00	-2.6698770588781343e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9860773154455487e-02	2.9682463095309581e+03
1.5509999999999714e+01	7.3859803318459427e+01	0.0000000000000000e+00	9.3913344399298981e-01	0.0000000000000000e+00	-2.6625339839475379e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9887471925044266e-02	2.9682001192254293e+03
1.5519999999999714e+01	7.3862291866861824e+01	0.0000000000000000e+00	9.3912638645133117e-01	0.0000000000000000e+00	-2.6551870249056910e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9914097264883744e-02	2.9681539080682091e+03
1.5529999999999713e+01	7.3864781892180602e+01	0.0000000000000000e+00	9.3911933045681317e-01	0.0000000000000000e+00	-2.6478362049110861e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9940649135132804e-02	2.9681076761113836e+03
1.5539999999999713e+01	7.3867273386528012e+01	0.0000000000000000e+00	9.3911227602885583e-01	0.0000000000000000e+00	-2.6404815471185146e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9967127497181914e-02	2.9680614234070754e+03
1.5549999999999713e+01	7.3869766342016092e+01	0.0000000000000000e+00	9.3910522318684764e-01	0.0000000000000000e+00	-2.6331230746789928e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9993532312653098e-02	2.9680151500074430e+03
1.5559999999999713e+01	7.3872260750756695e+01	0.0000000000000000e+00	9.3909817195014544e-01	0.0000000000000000e+00	-2.6257608107396919e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0019863543399885e-02	2.9679688559646811e+03
1.5569999999999713e+01	7.3874756604861517e+01	0.0000000000000000e+00	9.3909112233807446e-01	0.0000000000000000e+00	-2.6183947784438662e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0046121151507285e-02	2.9679225413310205e+03
1.5579999999999712e+01	7.3877253896442099e+01	0.0000000000000000e+00	9.3908407436992791e-01	0.0000000000000000e+00	-2.6110250009307736e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0072305099291725e-02	2.9678762061587277e+03
1.5589999999999712e+01	7.3879752617609881e+01	0.0000000000000000e+00	9.3907702806496729e-01	0.0000000000000000e+00	-2.6036515013356074e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0098415349301033e-02	2.9678298505001048e+03
1.5599999999999712e+01	7.3882252760476192e+01	0.0000000000000000e+00	9.3906998344242210e-01	0.0000000000000000e+00	-2.5962743027894194e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0124451864314391e-02	2.9677834744074898e+03
1.5609999999999712e+01	7.3884754317152300e+01	0.0000000000000000e+00	9.3906294052148986e-01	0.0000000000000000e+00	-2.5888934284190477e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0150414607342285e-02	2.9677370779332555e+03
1.5619999999999711e+01	7.3887257279749420e+01	0.0000000000000000e+00	9.3905589932133615e-01	0.0000000000000000e+00	-2.5815089013470427e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0176303541626478e-02	2.9676906611298105e+03
1.5629999999999711e+01	7.3889761640378751e+01	0.0000000000000000e+00	9.3904885986109410e-01	0.0000000000000000e+00	-2.5741207446915958e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0202118630639947e-02	2.9676442240495976e+03
1.5639999999999711e+01	7.3892267391151492e+01	0.0000000000000000e+00	9.3904182215986476e-01	0.0000000000000000e+00	-2.5667289815664673e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0227859838086863e-02	2.9675977667450957e+03
1.5649999999999711e+01	7.3894774524178843e+01	0.0000000000000000e+00	9.3903478623671699e-01	0.0000000000000000e+00	-2.5593336350809050e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0253527127902528e-02	2.9675512892688171e+03
1.5659999999999711e+01	7.3897283031572044e+01	0.0000000000000000e+00	9.3902775211068701e-01	0.0000000000000000e+00	-2.5519347283395905e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0279120464253334e-02	2.9675047916733097e+03
1.5669999999999710e+01	7.3899792905442425e+01	0.0000000000000000e+00	9.3902071980077906e-01	0.0000000000000000e+00	-2.5445322844425454e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0304639811536732e-02	2.9674582740111555e+03
1.5679999999999710e+01	7.3902304137901396e+01	0.0000000000000000e+00	9.3901368932596452e-01	0.0000000000000000e+00	-2.5371263264850675e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0330085134381156e-02	2.9674117363349706e+03
1.5689999999999710e+01	7.3904816721060470e+01	0.0000000000000000e+00	9.3900666070518213e-01	0.0000000000000000e+00	-2.5297168775576611e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0355456397646006e-02	2.9673651786974056e+03
1.5699999999999710e+01	7.3907330647031301e+01	0.0000000000000000e+00	9.3899963395733843e-01	0.0000000000000000e+00	-2.5223039607459603e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0380753566421584e-02	2.9673186011511448e+03
1.5709999999999710e+01	7.3909845907925686e+01	0.0000000000000000e+00	9.3899260910130677e-01	0.0000000000000000e+00	-2.5148875991306617e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0405976606029045e-02	2.9672720037489066e+03
1.5719999999999709e+01	7.3912362495855618e+01	0.0000000000000000e+00	9.3898558615592809e-01	0.0000000000000000e+00	-2.5074678157874495e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0431125482020354e-02	2.9672253865434432e+03
1.5729999999999709e+01	7.3914880402933278e+01	0.0000000000000000e+00	9.3897856514001021e-01	0.0000000000000000e+00	-2.5000446337869213e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0456200160178231e-02	2.9671787495875396e+03
1.5739999999999709e+01	7.3917399621271088e+01	0.0000000000000000e+00	9.3897154607232813e-01	0.0000000000000000e+00	-2.4926180761945136e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0481200606516098e-02	2.9671320929340150e+03
1.5749999999999709e+01	7.3919920142981709e+01	0.0000000000000000e+00	9.3896452897162408e-01	0.0000000000000000e+00	-2.4851881660704440e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0506126787278047e-02	2.9670854166357217e+03
1.5759999999999708e+01	7.3922441960178062e+01	0.0000000000000000e+00	9.3895751385660697e-01	0.0000000000000000e+00	-2.4777549264696250e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0530978668938749e-02	2.9670387207455442e+03
1.5769999999999708e+01	7.3924965064973378e+01	0.0000000000000000e+00	9.3895050074595265e-01	0.0000000000000000e+00	-2.4703183804415966e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0555756218203442e-02	2.9669920053164010e+03
1.5779999999999708e+01	7.3927489449481186e+01	0.0000000000000000e+00	9.3894348965830388e-01	0.0000000000000000e+00	-2.4628785510304534e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0580459402007859e-02	2.9669452704012429e+03
1.5789999999999708e+01	7.3930015105815357e+01	0.0000000000000000e+00	9.3893648061227009e-01	0.0000000000000000e+00	-2.4554354612747790e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0605088187518160e-02	2.9668985160530533e+03
1.5799999999999708e+01	7.3932542026090132e+01	0.0000000000000000e+00	9.3892947362642765e-01	0.0000000000000000e+00	-2.4479891342075772e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0629642542130905e-02	2.9668517423248486e+03
1.5809999999999707e+01	7.3935070202420135e+01	0.0000000000000000e+00	9.3892246871931928e-01	0.0000000000000000e+00	-2.4405395928561802e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0654122433472983e-02	2.9668049492696764e+03
1.5819999999999707e+01	7.3937599626920374e+01	0.0000000000000000e+00	9.3891546590945441e-01	0.0000000000000000e+00	-2.4330868602422074e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0678527829401541e-02	2.9667581369406175e+03
1.5829999999999707e+01	7.3940130291706311e+01	0.0000000000000000e+00	9.3890846521530891e-01	0.0000000000000000e+00	-2.4256309593814729e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0702858698003964e-02	2.9667113053907842e+03
1.5839999999999707e+01	7.3942662188893834e+01	0.0000000000000000e+00	9.3890146665532526e-01	0.0000000000000000e+00	-2.4181719132839183e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0727115007597780e-02	2.9666644546733210e+03
1.5849999999999707e+01	7.3945195310599331e+01	0.0000000000000000e+00	9.3889447024791206e-01	0.0000000000000000e+00	-2.4107097449535503e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0751296726730621e-02	2.9666175848414036e+03
